sale_id,date,client_id,city,zip_code,product_id,meters,total_amount,status
IN44205,2018-04-17,CL00564,Химки,190739,P0097,5.0,1875.0,Завершен
IN65164,2018-04-17,CL00763,Москва,161824,P0118,2.5,937.5,Отказ
IN87728,2018-04-18,CL00864,Реутов,143426,P0085,1.5,562.5,Завершен
IN46935,2018-04-18,CL01194,Реутов,102453,P0039,5.0,1375.0,Завершен
IN58182,2018-04-18,CL00475,Королёв,198173,P0031,1.0,275.0,Отказ
IN59456,2018-04-18,CL01179,Мытищи,156906,P0066,1.0,375.0,Завершен
IN39423,2018-04-18,CL00179,Королёв,199613,P0100,5.0,1875.0,Завершен
IN83207,2018-04-18,CL00647,Люберцы,111401,P0038,0.5,137.5,Завершен
IN34975,2018-04-19,CL00437,Мытищи,112672,P0031,1.0,275.0,Завершен
IN44891,2018-04-19,CL01104,Москва,170972,P0088,5.0,1875.0,Завершен
IN60079,2018-04-19,CL00817,Химки,155492,P0067,1.5,562.5,Завершен
IN94834,2018-04-20,CL00537,Люберцы,169946,P0039,1.5,412.5,Завершен
IN71457,2018-04-20,CL00882,Подольск,105992,P0046,2.0,550.0,Отказ
IN44116,2018-04-21,CL00631,Подольск,131270,P0093,0.5,187.5,Завершен
IN54456,2018-04-21,CL00373,Реутов,150678,P0076,1.0,375.0,Завершен
IN51591,2018-04-21,CL00088,Реутов,131979,P0095,2.0,750.0,Завершен
IN28585,2018-04-21,CL00310,Люберцы,177518,P0046,3.0,825.0,Завершен
IN15788,2018-04-21,CL00018,Химки,153354,P0086,1.5,562.5,Завершен
IN46831,2018-04-21,CL00763,Москва,161824,P0023,1.0,275.0,Завершен
IN66372,2018-04-21,CL00391,Люберцы,192279,P0003,3.0,825.0,Завершен
IN44500,2018-04-21,CL00881,Подольск,165973,P0027,1.5,412.5,Завершен
IN44571,2018-04-21,CL00502,Москва,188181,P0066,2.5,937.5,Завершен
IN31624,2018-04-21,CL01001,Люберцы,118884,P0107,2.5,937.5,Завершен
IN36703,2018-04-22,CL00399,Красногорск,148353,P0078,0.5,187.5,Завершен
IN32058,2018-04-22,CL00781,Люберцы,138602,P0094,5.0,1875.0,Завершен
IN45755,2018-04-22,CL00725,Химки,183354,P0079,3.0,1125.0,Завершен
IN86765,2018-04-22,CL01025,Подольск,166900,P0034,2.5,687.5,Завершен
IN10540,2018-04-22,CL00699,Люберцы,110357,P0066,1.0,375.0,Завершен
IN33667,2018-04-22,CL00202,Красногорск,199536,P0013,2.5,687.5,Завершен
IN42264,2018-04-22,CL01170,Люберцы,109356,P0040,2.0,550.0,Завершен
IN22360,2018-04-22,CL00613,Подольск,144966,P0001,5.0,1375.0,Завершен
IN59989,2018-04-23,CL00512,Реутов,132441,P0046,2.5,687.5,Завершен
IN33332,2018-04-23,CL00241,Красногорск,189873,P0007,0.5,137.5,Завершен
IN62286,2018-04-23,CL00037,Москва,154948,P0015,1.0,275.0,Завершен
IN37292,2018-04-23,CL00149,Королёв,144657,P0089,0.5,187.5,Отказ
IN62742,2018-04-23,CL00055,Москва,176350,P0108,1.0,375.0,Завершен
IN95729,2018-04-23,CL00449,Подольск,131745,P0056,1.5,562.5,Завершен
IN74336,2018-04-23,CL00863,Химки,197545,P0026,1.0,275.0,Завершен
IN50645,2018-04-23,CL00910,Мытищи,144921,P0042,5.0,1375.0,Завершен
IN57060,2018-04-23,CL00170,Люберцы,199125,P0042,3.0,825.0,Завершен
IN58163,2018-04-23,CL00142,Красногорск,170236,P0098,3.0,1125.0,Отказ
IN68385,2018-04-23,CL00317,Москва,145015,P0053,2.5,937.5,Завершен
IN83801,2018-04-23,CL01156,Реутов,121400,P0013,2.0,550.0,Завершен
IN42591,2018-04-24,CL00806,Люберцы,171319,P0114,3.0,1125.0,Завершен
IN84519,2018-04-24,CL00913,Подольск,191248,P0010,2.5,687.5,Завершен
IN15910,2018-04-24,CL00269,Реутов,196835,P0038,0.5,137.5,Завершен
IN65694,2018-04-24,CL00820,Мытищи,152082,P0086,2.5,937.5,Завершен
IN96619,2018-04-24,CL00142,Красногорск,170236,P0037,2.0,550.0,Отказ
IN43211,2018-04-24,CL00355,Мытищи,155027,P0081,3.0,1125.0,Завершен
IN20717,2018-04-24,CL00428,Королёв,140441,P0092,1.5,562.5,Завершен
IN32509,2018-04-25,CL00429,Москва,151543,P0078,2.0,750.0,Завершен
IN63096,2018-04-25,CL00745,Мытищи,118322,P0080,3.0,1125.0,Завершен
IN88890,2018-04-25,CL01036,Люберцы,129215,P0107,5.0,1875.0,Завершен
IN91067,2018-04-25,CL01102,Красногорск,113983,P0008,3.0,825.0,Завершен
IN57281,2018-04-25,CL00707,Мытищи,103847,P0077,5.0,1875.0,Завершен
IN68918,2018-04-26,CL00989,Мытищи,120152,P0019,2.0,550.0,Отказ
IN48644,2018-04-26,CL00526,Королёв,129536,P0019,2.5,687.5,Завершен
IN61345,2018-04-26,CL00514,Москва,154950,P0074,2.5,937.5,Завершен
IN23456,2018-04-26,CL01172,Москва,193674,P0081,0.5,187.5,Завершен
IN66595,2018-04-26,CL00538,Люберцы,167215,P0107,3.0,1125.0,Завершен
IN85846,2018-04-26,CL00283,Москва,198885,P0050,2.0,550.0,Завершен
IN48112,2018-04-26,CL00647,Люберцы,111401,P0014,2.5,687.5,Завершен
IN73714,2018-04-26,CL00901,Мытищи,187690,P0013,0.5,137.5,Завершен
IN90149,2018-04-26,CL00472,Люберцы,111725,P0015,2.5,687.5,Завершен
IN73950,2018-04-26,CL00413,Москва,103718,P0070,3.0,1125.0,Завершен
IN79246,2018-04-26,CL00681,Подольск,173831,P0095,1.0,375.0,Завершен
IN51399,2018-04-26,CL00580,Красногорск,113399,P0118,0.5,187.5,Завершен
IN96108,2018-04-27,CL00120,Люберцы,149192,P0010,1.5,412.5,Завершен
IN48455,2018-04-27,CL00522,Реутов,107989,P0088,2.0,750.0,Завершен
IN64638,2018-04-27,CL00869,Подольск,126253,P0011,3.0,825.0,Завершен
IN95524,2018-04-27,CL00145,Химки,139618,P0042,5.0,1375.0,Завершен
IN71908,2018-04-27,CL01131,Мытищи,137555,P0066,3.0,1125.0,Завершен
IN31237,2018-04-27,CL00658,Реутов,109898,P0005,5.0,1375.0,Завершен
IN89908,2018-04-28,CL00694,Красногорск,122645,P0037,0.5,137.5,Завершен
IN23352,2018-04-28,CL00034,Москва,110500,P0010,5.0,1375.0,Завершен
IN76493,2018-04-28,CL00370,Люберцы,184790,P0008,5.0,1375.0,Завершен
IN25474,2018-04-28,CL00364,Красногорск,146176,P0071,0.5,187.5,Завершен
IN57400,2018-04-28,CL00925,Королёв,109812,P0030,5.0,1375.0,Завершен
IN67870,2018-04-28,CL00023,Подольск,136509,P0011,1.0,275.0,Завершен
IN23014,2018-04-28,CL00362,Красногорск,102128,P0051,5.0,1875.0,Завершен
IN28087,2018-04-29,CL00089,Москва,113970,P0090,2.0,750.0,Завершен
IN63648,2018-04-29,CL01171,Подольск,132778,P0094,5.0,1875.0,Завершен
IN77653,2018-04-29,CL00296,Люберцы,102733,P0001,2.0,550.0,Завершен
IN13901,2018-04-29,CL00436,Реутов,172070,P0099,5.0,1875.0,Завершен
IN11303,2018-04-29,CL00327,Реутов,143054,P0050,2.0,550.0,Завершен
IN19120,2018-04-29,CL00142,Красногорск,170236,P0096,3.0,1125.0,Завершен
IN67952,2018-04-30,CL00314,Королёв,196851,P0048,5.0,1375.0,Завершен
IN95033,2018-04-30,CL00803,Химки,127125,P0113,3.0,1125.0,Завершен
IN49522,2018-04-30,CL00235,Москва,139893,P0090,2.0,750.0,Завершен
IN53842,2018-04-30,CL00721,Красногорск,173899,P0068,0.5,187.5,Отказ
IN26515,2018-04-30,CL00603,Реутов,178372,P0064,2.0,750.0,Завершен
IN47214,2018-04-30,CL00971,Подольск,133425,P0105,2.5,937.5,Завершен
IN82323,2018-04-30,CL00962,Красногорск,113432,P0116,1.0,375.0,Отказ
IN93320,2018-04-30,CL00465,Королёв,170592,P0021,1.5,412.5,Завершен
IN54430,2018-05-01,CL00061,Красногорск,153964,P0094,3.0,1125.0,Отказ
IN86230,2018-05-01,CL01181,Реутов,101170,P0118,1.0,375.0,Завершен
IN92279,2018-05-01,CL01155,Москва,124716,P0091,2.5,937.5,Завершен
IN88059,2018-05-01,CL00433,Подольск,195355,P0038,3.0,825.0,Завершен
IN47294,2018-05-01,CL00620,Королёв,153090,P0068,1.0,375.0,Завершен
IN85073,2018-05-01,CL00061,Красногорск,153964,P0055,3.0,1125.0,Завершен
IN59501,2018-05-01,CL00085,Люберцы,126100,P0063,3.0,1125.0,Завершен
IN23792,2018-05-01,CL00012,Королёв,159177,P0111,2.5,937.5,Завершен
IN74165,2018-05-02,CL00596,Химки,136739,P0045,3.0,825.0,Завершен
IN31344,2018-05-02,CL00440,Москва,117961,P0026,3.0,825.0,Завершен
IN73539,2018-05-02,CL00177,Красногорск,152976,P0004,1.0,275.0,Завершен
IN77264,2018-05-02,CL00995,Мытищи,176756,P0116,3.0,1125.0,Завершен
IN37871,2018-05-02,CL00414,Москва,175598,P0070,5.0,1875.0,Завершен
IN30557,2018-05-02,CL00446,Красногорск,154596,P0064,2.0,750.0,Завершен
IN25566,2018-05-02,CL00034,Москва,110500,P0047,2.5,687.5,Завершен
IN24461,2018-05-02,CL00260,Подольск,182978,P0038,2.5,687.5,Завершен
IN68973,2018-05-03,CL00319,Королёв,179928,P0039,3.0,825.0,Завершен
IN52626,2018-05-03,CL01095,Красногорск,146281,P0099,3.0,1125.0,Завершен
IN97097,2018-05-03,CL00879,Москва,182141,P0039,0.5,137.5,Завершен
IN40516,2018-05-03,CL00745,Мытищи,118322,P0101,2.5,937.5,Завершен
IN16005,2018-05-03,CL01084,Химки,196590,P0117,2.0,750.0,Завершен
IN46356,2018-05-03,CL00873,Москва,135851,P0037,3.0,825.0,Завершен
IN31707,2018-05-03,CL00934,Красногорск,129218,P0086,3.0,1125.0,Отказ
IN92589,2018-05-03,CL00462,Реутов,119198,P0049,3.0,825.0,Отказ
IN50481,2018-05-03,CL00010,Химки,198994,P0033,5.0,1375.0,Завершен
IN94399,2018-05-03,CL00508,Реутов,189486,P0003,2.5,687.5,Завершен
IN21747,2018-05-04,CL00160,Люберцы,137762,P0118,1.0,375.0,Завершен
IN63382,2018-05-04,CL01015,Химки,183995,P0088,1.0,375.0,Завершен
IN90540,2018-05-04,CL01089,Мытищи,144560,P0077,3.0,1125.0,Завершен
IN17667,2018-05-04,CL00520,Красногорск,188150,P0080,1.5,562.5,Завершен
IN58929,2018-05-05,CL00145,Химки,139618,P0025,5.0,1375.0,Завершен
IN42133,2018-05-05,CL00918,Королёв,134290,P0118,2.5,937.5,Завершен
IN82764,2018-05-05,CL00809,Королёв,135200,P0015,2.5,687.5,Завершен
IN70902,2018-05-05,CL00417,Люберцы,189783,P0115,2.0,750.0,Отказ
IN95597,2018-05-05,CL00572,Мытищи,180460,P0025,5.0,1375.0,Завершен
IN73201,2018-05-05,CL00694,Красногорск,122645,P0022,1.0,275.0,Отказ
IN99128,2018-05-05,CL01153,Королёв,162530,P0032,1.5,412.5,Завершен
IN92864,2018-05-05,CL00180,Химки,117172,P0079,2.0,750.0,Завершен
IN76889,2018-05-05,CL00125,Реутов,113833,P0023,1.0,275.0,Завершен
IN80004,2018-05-05,CL00827,Москва,143449,P0093,1.5,562.5,Отказ
IN21759,2018-05-05,CL00598,Подольск,172102,P0040,2.5,687.5,Отказ
IN28304,2018-05-05,CL00286,Химки,114918,P0048,2.0,550.0,Завершен
IN46629,2018-05-05,CL00425,Люберцы,180658,P0081,3.0,1125.0,Завершен
IN76167,2018-05-05,CL00639,Реутов,154477,P0022,2.0,550.0,Завершен
IN99404,2018-05-05,CL00500,Мытищи,158390,P0119,5.0,1875.0,Завершен
IN69338,2018-05-05,CL00171,Королёв,157963,P0102,1.5,562.5,Завершен
IN52157,2018-05-05,CL00630,Люберцы,177354,P0013,1.5,412.5,Завершен
IN88579,2018-05-05,CL01002,Красногорск,101461,P0001,1.5,412.5,Завершен
IN27527,2018-05-05,CL00387,Королёв,175225,P0002,1.5,412.5,Отказ
IN89794,2018-05-05,CL00323,Люберцы,186057,P0049,3.0,825.0,Завершен
IN12592,2018-05-06,CL00082,Королёв,196463,P0027,2.0,550.0,Отказ
IN56900,2018-05-06,CL00070,Люберцы,178193,P0048,5.0,1375.0,Завершен
IN90405,2018-05-06,CL01172,Москва,193674,P0094,1.0,375.0,Отказ
IN38986,2018-05-06,CL00925,Королёв,109812,P0011,3.0,825.0,Завершен
IN57579,2018-05-06,CL01160,Реутов,108973,P0008,1.0,275.0,Завершен
IN89433,2018-05-06,CL00375,Люберцы,195300,P0048,0.5,137.5,Завершен
IN44029,2018-05-07,CL00117,Химки,133586,P0091,3.0,1125.0,Отказ
IN78561,2018-05-07,CL00774,Москва,176888,P0017,2.5,687.5,Завершен
IN19757,2018-05-08,CL00698,Реутов,110803,P0109,3.0,1125.0,Завершен
IN53152,2018-05-08,CL00515,Химки,113224,P0012,1.0,275.0,Завершен
IN91958,2018-05-08,CL00853,Люберцы,193204,P0076,1.5,562.5,Отказ
IN66616,2018-05-08,CL00037,Москва,154948,P0061,0.5,187.5,Отказ
IN92090,2018-05-08,CL00985,Королёв,185397,P0120,5.0,1875.0,Отказ
IN42394,2018-05-08,CL00870,Реутов,159974,P0087,1.5,562.5,Завершен
IN54669,2018-05-08,CL00642,Люберцы,159942,P0001,0.5,137.5,Завершен
IN53724,2018-05-08,CL01104,Москва,170972,P0013,5.0,1375.0,Отказ
IN19556,2018-05-08,CL00628,Реутов,176939,P0056,2.5,937.5,Завершен
IN40554,2018-05-09,CL00257,Королёв,155872,P0119,2.5,937.5,Завершен
IN96471,2018-05-09,CL01006,Подольск,180856,P0085,5.0,1875.0,Завершен
IN60321,2018-05-09,CL00249,Люберцы,118964,P0099,2.5,937.5,Отказ
IN91292,2018-05-09,CL00590,Химки,117758,P0070,2.0,750.0,Завершен
IN29321,2018-05-10,CL01189,Королёв,173272,P0065,2.5,937.5,Завершен
IN54944,2018-05-10,CL00720,Красногорск,159866,P0089,2.0,750.0,Завершен
IN11059,2018-05-10,CL00848,Люберцы,149345,P0025,1.5,412.5,Завершен
IN98906,2018-05-10,CL00520,Красногорск,188150,P0008,2.5,687.5,Завершен
IN76467,2018-05-10,CL00593,Люберцы,191133,P0078,1.0,375.0,Отказ
IN17157,2018-05-10,CL00106,Москва,187670,P0059,5.0,1875.0,Завершен
IN36263,2018-05-10,CL00272,Москва,178696,P0028,2.0,550.0,Завершен
IN18965,2018-05-10,CL01162,Королёв,181625,P0014,3.0,825.0,Завершен
IN72354,2018-05-10,CL00713,Москва,161835,P0083,1.5,562.5,Завершен
IN71263,2018-05-10,CL00842,Красногорск,133903,P0049,3.0,825.0,Завершен
IN28664,2018-05-11,CL00765,Химки,196607,P0055,0.5,187.5,Завершен
IN92750,2018-05-11,CL00014,Химки,100942,P0042,1.5,412.5,Завершен
IN57174,2018-05-11,CL00251,Подольск,131186,P0018,2.5,687.5,Завершен
IN36099,2018-05-11,CL00524,Реутов,141777,P0045,0.5,137.5,Завершен
IN38697,2018-05-11,CL00837,Подольск,126309,P0083,1.0,375.0,Завершен
IN54540,2018-05-11,CL01187,Королёв,102798,P0069,1.5,562.5,Завершен
IN33401,2018-05-11,CL00356,Мытищи,165513,P0061,5.0,1875.0,Завершен
IN44313,2018-05-11,CL00477,Красногорск,184058,P0037,1.0,275.0,Отказ
IN98795,2018-05-11,CL00649,Красногорск,179988,P0082,0.5,187.5,Отказ
IN24544,2018-05-11,CL00088,Реутов,131979,P0060,1.0,375.0,Завершен
IN90744,2018-05-12,CL00755,Люберцы,119481,P0052,1.0,375.0,Завершен
IN80184,2018-05-12,CL00363,Мытищи,196068,P0100,2.5,937.5,Завершен
IN52949,2018-05-12,CL00965,Красногорск,107051,P0075,1.5,562.5,Завершен
IN46709,2018-05-12,CL00703,Королёв,107212,P0109,1.0,375.0,Отказ
IN76619,2018-05-12,CL00913,Подольск,191248,P0066,5.0,1875.0,Завершен
IN37425,2018-05-12,CL00494,Реутов,161712,P0019,2.5,687.5,Завершен
IN71691,2018-05-12,CL00133,Люберцы,191905,P0003,3.0,825.0,Отказ
IN91412,2018-05-13,CL00637,Красногорск,163518,P0044,0.5,137.5,Завершен
IN71282,2018-05-13,CL00704,Подольск,192785,P0045,1.5,412.5,Завершен
IN75213,2018-05-13,CL00695,Мытищи,108851,P0116,2.0,750.0,Завершен
IN13239,2018-05-13,CL00620,Королёв,153090,P0085,1.5,562.5,Завершен
IN44815,2018-05-13,CL00202,Красногорск,199536,P0035,1.0,275.0,Завершен
IN20802,2018-05-13,CL00532,Мытищи,199837,P0008,3.0,825.0,Отказ
IN77212,2018-05-13,CL00715,Реутов,132540,P0006,1.5,412.5,Завершен
IN46231,2018-05-13,CL00130,Королёв,160910,P0043,2.5,687.5,Завершен
IN19351,2018-05-13,CL00060,Подольск,103248,P0111,1.0,375.0,Отказ
IN36254,2018-05-13,CL00404,Королёв,167811,P0005,1.5,412.5,Отказ
IN11268,2018-05-14,CL00336,Королёв,198617,P0094,5.0,1875.0,Завершен
IN56486,2018-05-14,CL00788,Мытищи,114160,P0011,2.0,550.0,Завершен
IN65799,2018-05-14,CL00281,Реутов,120631,P0073,1.5,562.5,Завершен
IN80464,2018-05-14,CL00520,Красногорск,188150,P0097,3.0,1125.0,Завершен
IN13046,2018-05-14,CL00202,Красногорск,199536,P0090,1.5,562.5,Завершен
IN28236,2018-05-14,CL00078,Реутов,122810,P0080,2.5,937.5,Завершен
IN36083,2018-05-15,CL00064,Химки,160332,P0117,2.0,750.0,Отказ
IN60579,2018-05-15,CL00774,Москва,176888,P0022,0.5,137.5,Завершен
IN48155,2018-05-15,CL00370,Люберцы,184790,P0056,1.5,562.5,Завершен
IN69593,2018-05-15,CL01068,Подольск,172733,P0108,3.0,1125.0,Завершен
IN28702,2018-05-16,CL00625,Мытищи,170371,P0059,1.0,375.0,Отказ
IN62328,2018-05-16,CL00991,Мытищи,133018,P0003,2.0,550.0,Отказ
IN78925,2018-05-16,CL00501,Королёв,154450,P0094,2.5,937.5,Завершен
IN74350,2018-05-16,CL00488,Люберцы,190802,P0013,1.5,412.5,Завершен
IN15122,2018-05-16,CL00629,Красногорск,160012,P0074,2.0,750.0,Завершен
IN94711,2018-05-16,CL00602,Люберцы,193747,P0109,3.0,1125.0,Отказ
IN20031,2018-05-17,CL00792,Химки,109661,P0008,0.5,137.5,Завершен
IN52731,2018-05-17,CL00129,Красногорск,111359,P0119,5.0,1875.0,Завершен
IN43130,2018-05-17,CL00447,Москва,134803,P0090,2.0,750.0,Завершен
IN70577,2018-05-17,CL00480,Королёв,194188,P0120,1.0,375.0,Завершен
